model,stem,arm,L,iou,precision,recall,bytes,n_components,n_components_ref,total_length_px,total_length_px_ref,mean_width_px,mean_width_px_ref,n_branches,n_branches_ref,n_junctions,n_junctions_ref,cycle_rank,cycle_rank_ref,junc_f1_3,end_f1_3
skelrec_s0,7734,SEG,5,0.8471376370280146,0.9003236245954692,0.9348118279569892,,4,4,309.56349186104046,317.7350647362943,5.1454639298360165,4.858068346971467,8,13,2,5,0,1,0.5714285714285715,0.9523809523809523
skelrec_s0,7734,GRAPH7,0,0.8471376370280146,0.9003236245954692,0.9348118279569892,216.0,4,4,320.25,328.97770542341357,5.178189881037231,4.83062451597668,14,20,5,8,0,1,0.7692307692307693,0.8571428571428571
skelrec_s0,7734,GRAPH7,5,0.8471376370280146,0.9003236245954692,0.9348118279569892,216.0,4,4,309.25,317.7350647362943,5.135013126603632,4.858068346971467,8,13,2,5,0,1,0.5714285714285715,0.9523809523809523
skelrec_s0,7872,SEG,0,0.87627365356623,0.9268668206312548,0.9413604378420641,,5,6,283.27922061357845,297.35028842544403,4.5857380839640305,4.527317244753891,8,19,2,7,1,1,0.4444444444444445,0.6666666666666667
skelrec_s0,7872,SEG,5,0.87627365356623,0.9268668206312548,0.9413604378420641,,5,6,283.27922061357845,285.1076477383247,4.5857380839640305,4.541737887042619,8,11,2,3,1,1,0.8,0.7826086956521738
skelrec_s0,7872,GRAPH7,0,0.87627365356623,0.9268668206312548,0.9413604378420641,180.0,5,6,283.25,297.35028842544403,4.5909830441151795,4.527317244753891,8,19,2,7,1,1,0.4444444444444445,0.6666666666666667
skelrec_s0,7872,GRAPH7,5,0.87627365356623,0.9268668206312548,0.9413604378420641,180.0,5,6,283.25,285.1076477383247,4.5909830441151795,4.541737887042619,8,11,2,3,1,1,0.8,0.7826086956521738
skelrec_s0,7947,SEG,0,0.8857340720221607,0.9234657039711192,0.9559043348281017,,4,4,259.3086578651014,263.9655121145938,5.411989953704171,5.310856751866373,8,10,2,3,0,0,0.8,0.8571428571428572
skelrec_s0,7947,SEG,5,0.8857340720221607,0.9234657039711192,0.9559043348281017,,4,4,259.3086578651014,260.1370849898476,5.411989953704171,5.32570590200853,8,8,2,2,0,0,1.0,0.9
skelrec_s0,7947,GRAPH7,0,0.8857340720221607,0.9234657039711192,0.9559043348281017,171.0,4,4,259.25,263.9655121145938,5.410163469084595,5.310856751866373,8,10,2,3,0,0,0.8,0.8571428571428572
skelrec_s0,7947,GRAPH7,5,0.8857340720221607,0.9234657039711192,0.9559043348281017,171.0,4,4,259.25,260.1370849898476,5.410163469084595,5.32570590200853,8,8,2,2,0,0,1.0,0.9
skelrec_s0,7276,SEG,0,0.8989123480486244,0.9304635761589404,0.9636488340192044,,5,5,230.37972567696687,242.27922061357853,6.534839616963091,6.237662912208295,7,11,1,3,0,0,0.5,0.6666666666666667
skelrec_s0,7276,SEG,5,0.8989123480486244,0.9304635761589404,0.9636488340192044,,5,5,225.96551211459376,223.37972567696687,6.448611041296542,6.243785320423834,5,5,0,0,0,0,1.0,0.8000000000000002
skelrec_s0,7276,GRAPH7,0,0.8989123480486244,0.9304635761589404,0.9636488340192044,161.0,5,5,230.25,242.27922061357853,6.529093847110543,6.237662912208295,7,11,1,3,0,0,0.5,0.6666666666666667
skelrec_s0,7276,GRAPH7,5,0.8989123480486244,0.9304635761589404,0.9636488340192044,161.0,5,5,225.75,223.37972567696687,6.430006016820388,6.243785320423834,5,5,0,0,0,0,1.0,0.8000000000000002
skelrec_s0,7617,SEG,0,0.9144329896907216,0.9327024185068349,0.9790286975717439,,4,4,138.95331880577407,143.1959594928933,6.253781263318606,6.077227543967171,6,4,1,0,0,0,0.0,0.7058823529411765
skelrec_s0,7617,SEG,5,0.9144329896907216,0.9327024185068349,0.9790286975717439,,4,4,135.12489168102786,143.1959594928933,6.237034079053248,6.077227543967171,4,4,0,0,0,0,1.0,0.75
skelrec_s0,7617,GRAPH7,0,0.9144329896907216,0.9327024185068349,0.9790286975717439,114.0,4,4,139.25000000000003,143.1959594928933,6.2004446831112485,6.077227543967171,6,4,1,0,0,0,0.0,0.7058823529411765
skelrec_s0,7617,GRAPH7,5,0.9144329896907216,0.9327024185068349,0.9790286975717439,114.0,4,4,135.25000000000003,143.1959594928933,6.181419017547071,6.077227543967171,4,4,0,0,0,0,1.0,0.75
skelrec_s0,7624,SEG,0,0.8582191780821918,0.9364723467862481,0.9112727272727272,,5,5,198.68124086713183,214.92388155425118,6.365541406358769,6.08049506602408,5,15,0,5,0,0,0.0,0.48
skelrec_s0,7624,SEG,5,0.8582191780821918,0.9364723467862481,0.9112727272727272,,5,5,198.68124086713183,199.8528137423857,6.365541406358769,6.206903337661913,5,5,0,0,0,0,1.0,0.6
skelrec_s0,7624,GRAPH7,0,0.8582191780821918,0.9364723467862481,0.9112727272727272,144.0,5,5,198.75,214.92388155425118,6.334782878397808,6.08049506602408,5,15,0,5,0,0,0.0,0.48
skelrec_s0,7624,GRAPH7,5,0.8582191780821918,0.9364723467862481,0.9112727272727272,144.0,5,5,198.75,199.8528137423857,6.334782878397808,6.206903337661913,5,5,0,0,0,0,1.0,0.6
skelrec_s0,7478,SEG,0,0.8773006134969326,0.9144684252597922,0.9557226399331662,,4,4,232.03657992645924,266.45079348883235,5.580645901338178,5.0996206783958105,12,17,4,7,0,2,0.5454545454545454,0.8333333333333334
skelrec_s0,7478,SEG,5,0.8773006134969326,0.9144684252597922,0.9557226399331662,,4,4,232.03657992645924,257.0365799264593,5.580645901338178,5.176081216301832,12,13,4,5,0,2,0.6666666666666665,0.9090909090909091
skelrec_s0,7478,GRAPH7,0,0.8773006134969326,0.9144684252597922,0.9557226399331662,183.0,4,4,232.0,266.45079348883235,5.598761964873349,5.0996206783958105,12,17,4,7,0,2,0.5454545454545454,0.8333333333333334
skelrec_s0,7478,GRAPH7,5,0.8773006134969326,0.9144684252597922,0.9557226399331662,183.0,4,4,232.0,257.0365799264593,5.598761964873349,5.176081216301832,12,13,4,5,0,2,0.6666666666666665,0.9090909090909091
skelrec_s0,7857,SEG,0,0.9094631483166515,0.9438149197355996,0.9615199615199616,,6,6,289.37972567696687,307.9655121145938,7.1103621494602285,6.953021645822602,8,12,1,3,0,0,0.5,0.7142857142857142
skelrec_s0,7857,SEG,5,0.9094631483166515,0.9438149197355996,0.9615199615199616,,6,6,289.37972567696687,293.7228714274745,7.1103621494602285,7.049858958677157,8,8,1,1,0,0,1.0,0.7692307692307693
skelrec_s0,7857,GRAPH7,0,0.9094631483166515,0.9438149197355996,0.9615199615199616,196.0,6,6,289.75,307.9655121145938,7.123171581181733,6.953021645822602,8,12,1,3,0,0,0.5,0.7142857142857142
skelrec_s0,7857,GRAPH7,5,0.9094631483166515,0.9438149197355996,0.9615199615199616,196.0,6,6,289.75,293.7228714274745,7.123171581181733,7.049858958677157,8,8,1,1,0,0,1.0,0.7692307692307693
skelrec_s0,7296,SEG,0,0.9059929494712103,0.9436964504283966,0.9577639751552796,,4,5,254.13708498984764,269.30865786510145,6.608805139208978,6.299670014877566,12,19,4,7,0,0,0.5454545454545454,0.7586206896551724
skelrec_s0,7296,SEG,5,0.9059929494712103,0.9436964504283966,0.9577639751552796,,4,5,240.0660171779821,253.23759005323598,6.652522004713389,6.376128659719619,8,11,2,3,0,0,0.8,0.7826086956521738
skelrec_s0,7296,GRAPH7,0,0.9059929494712103,0.9436964504283966,0.9577639751552796,182.0,4,5,254.5,269.30865786510145,6.53945507579028,6.299670014877566,12,19,4,7,0,0,0.5454545454545454,0.7586206896551724
skelrec_s0,7296,GRAPH7,5,0.9059929494712103,0.9436964504283966,0.9577639751552796,182.0,4,5,240.25,253.23759005323598,6.585239612023418,6.376128659719619,8,11,2,3,0,0,0.8,0.7826086956521738
skelrec_s0,7473,SEG,0,0.8852201257861635,0.9346983951300498,0.9435754189944134,,5,5,231.79393923934003,264.00714267493646,7.431013407484307,7.241131297762944,9,13,2,4,0,0,0.3333333333333333,0.6153846153846153
skelrec_s0,7473,SEG,5,0.8852201257861635,0.9346983951300498,0.9435754189944134,,5,5,231.79393923934003,257.76450198781714,7.431013407484307,7.219680419759726,9,9,2,2,0,0,0.5,0.6666666666666666
skelrec_s0,7473,GRAPH7,0,0.8852201257861635,0.9346983951300498,0.9435754189944134,169.0,5,5,232.25,264.00714267493646,7.423542023189872,7.241131297762944,9,13,2,4,0,0,0.3333333333333333,0.6153846153846153
skelrec_s0,7473,GRAPH7,5,0.8852201257861635,0.9346983951300498,0.9435754189944134,169.0,5,5,232.25,257.76450198781714,7.423542023189872,7.219680419759726,9,9,2,2,0,0,0.5,0.6666666666666666
skelrec_s0,7419,SEG,0,0.8101851851851852,0.8333333333333334,0.9668508287292817,,5,5,183.68124086713192,203.82337649086287,5.339136857775109,4.570514187982764,7,9,1,2,0,0,0.6666666666666666,0.7826086956521738
skelrec_s0,7419,SEG,5,0.8101851851851852,0.8333333333333334,0.9668508287292817,,5,5,183.68124086713192,201.4091629284898,5.339136857775109,4.575695146451239,7,7,1,1,0,0,1.0,0.8181818181818182
skelrec_s0,7419,GRAPH7,0,0.8101851851851852,0.8333333333333334,0.9668508287292817,143.0,5,5,183.75,203.82337649086287,5.341212893711398,4.570514187982764,7,9,1,2,0,0,0.6666666666666666,0.7826086956521738
skelrec_s0,7419,GRAPH7,5,0.8101851851851852,0.8333333333333334,0.9668508287292817,143.0,5,5,183.75,201.4091629284898,5.341212893711398,4.575695146451239,7,7,1,1,0,0,1.0,0.8181818181818182
skelrec_s0,7395,SEG,0,0.8964028776978418,0.9340329835082459,0.956989247311828,,5,5,228.72287142747447,238.86500705120542,5.6750512166585,5.494874663566404,5,9,0,2,0,0,0.0,0.9090909090909091
skelrec_s0,7395,SEG,5,0.8964028776978418,0.9340329835082459,0.956989247311828,,5,5,228.72287142747447,227.79393923933995,5.6750512166585,5.539299307486327,5,5,0,0,0,0,1.0,1.0
skelrec_s0,7395,GRAPH7,0,0.8964028776978418,0.9340329835082459,0.956989247311828,141.0,5,5,229.00000000000003,238.86500705120542,5.671630303395109,5.494874663566404,5,9,0,2,0,0,0.0,0.9090909090909091
skelrec_s0,7395,GRAPH7,5,0.8964028776978418,0.9340329835082459,0.956989247311828,141.0,5,5,229.00000000000003,227.79393923933995,5.671630303395109,5.539299307486327,5,5,0,0,0,0,1.0,1.0
skelrec_s0,7770,SEG,0,0.8959575878064944,0.9292096219931272,0.9615931721194879,,4,4,223.72287142747447,234.20815280171308,6.292408505365817,6.043277988203035,6,10,1,3,0,0,0.0,0.7000000000000001
skelrec_s0,7770,SEG,5,0.8959575878064944,0.9292096219931272,0.9615931721194879,,4,4,223.72287142747447,219.55129855222066,6.292408505365817,6.077214094898678,6,4,1,0,0,0,0.0,0.823529411764706
skelrec_s0,7770,GRAPH7,0,0.8959575878064944,0.9292096219931272,0.9615931721194879,149.0,4,4,223.74999999999997,234.20815280171308,6.299982397844486,6.043277988203035,6,10,1,3,0,0,0.0,0.7000000000000001
skelrec_s0,7770,GRAPH7,5,0.8959575878064944,0.9292096219931272,0.9615931721194879,149.0,4,4,223.74999999999997,219.55129855222066,6.299982397844486,6.077214094898678,6,4,1,0,0,0,0.0,0.823529411764706
skelrec_s0,7308,SEG,0,0.8702851885924563,0.9171110033931168,0.9445831253120319,,4,5,326.46298679765204,313.048773235279,6.708982677932094,6.657880144154122,17,16,7,6,1,1,0.30769230769230765,0.7407407407407408
skelrec_s0,7308,SEG,5,0.8702851885924563,0.9171110033931168,0.9445831253120319,,4,5,316.8061325481597,307.8061325481597,6.714485104498056,6.684857342866573,13,14,5,5,1,1,0.4000000000000001,0.8333333333333333
skelrec_s0,7308,GRAPH7,0,0.8702851885924563,0.9171110033931168,0.9445831253120319,234.0,4,5,327.0,313.048773235279,6.70654918674818,6.657880144154122,17,16,7,6,1,1,0.30769230769230765,0.7407407407407408
skelrec_s0,7308,GRAPH7,5,0.8702851885924563,0.9171110033931168,0.9445831253120319,234.0,4,5,317.25,307.8061325481597,6.703243763803485,6.684857342866573,13,14,5,5,1,1,0.4000000000000001,0.8333333333333333
skelrec_s0,7867,SEG,0,0.8965902738960313,0.9223691776883266,0.969770253929867,,4,5,262.350288425444,287.5929291125633,6.8375086345879685,6.201913069759551,12,13,4,4,0,0,0.25,0.6923076923076924
skelrec_s0,7867,SEG,5,0.8965902738960313,0.9223691776883266,0.969770253929867,,4,5,256.5218613006978,278.350288425444,6.828279878699202,6.198407703614278,8,9,2,2,0,0,0.5,0.7272727272727272
skelrec_s0,7867,GRAPH7,0,0.8965902738960313,0.9223691776883266,0.969770253929867,189.0,4,5,262.75,287.5929291125633,6.873415656915563,6.201913069759551,12,13,4,4,0,0,0.25,0.6923076923076924
skelrec_s0,7867,GRAPH7,5,0.8965902738960313,0.9223691776883266,0.969770253929867,189.0,4,5,256.75,278.350288425444,6.866562663503658,6.198407703614278,8,9,2,2,0,0,0.5,0.7272727272727272
skelrec_s0,7819,SEG,0,0.911965811965812,0.9318777292576419,0.9771062271062271,,4,4,208.78174593052026,217.02438661763952,5.537198818725908,5.272302893438274,10,10,3,3,0,0,0.6666666666666666,0.9090909090909091
skelrec_s0,7819,SEG,5,0.911965811965812,0.9318777292576419,0.9771062271062271,,4,4,202.53910524340094,207.61017305526644,5.513768872894532,5.313198074025721,6,6,1,1,0,0,1.0,1.0
skelrec_s0,7819,GRAPH7,0,0.911965811965812,0.9318777292576419,0.9771062271062271,153.0,4,4,209.25,217.02438661763952,5.481462303939916,5.272302893438274,10,10,3,3,0,0,0.6666666666666666,0.9090909090909091
skelrec_s0,7819,GRAPH7,5,0.911965811965812,0.9318777292576419,0.9771062271062271,153.0,4,4,202.75,207.61017305526644,5.46175579333873,5.313198074025721,6,6,1,1,0,0,1.0,1.0
skelrec_s0,7720,SEG,0,0.8518518518518519,0.8941273779983457,0.9474145486415425,,4,4,181.85281374238568,183.50966799187808,6.317251194952998,6.0347554817722555,6,8,1,2,0,0,0.0,0.7368421052631577
skelrec_s0,7720,SEG,5,0.8518518518518519,0.8941273779983457,0.9474145486415425,,4,4,174.02438661763946,176.68124086713186,6.336943605585634,6.029910154690732,4,4,0,0,0,0,1.0,0.75
skelrec_s0,7720,GRAPH7,0,0.8518518518518519,0.8941273779983457,0.9474145486415425,131.0,4,4,182.0,183.50966799187808,6.287043779545032,6.0347554817722555,6,8,1,2,0,0,0.0,0.7368421052631577
skelrec_s0,7720,GRAPH7,5,0.8518518518518519,0.8941273779983457,0.9474145486415425,131.0,4,4,174.0,176.68124086713186,6.301677976305723,6.029910154690732,4,4,0,0,0,0,1.0,0.75
skelrec_s0,7866,SEG,0,0.9014891179839634,0.9533615990308903,0.9430796884361894,,6,6,254.3086578651014,277.62236636408613,6.184130280165514,6.146161328703777,8,14,1,4,0,0,0.4,0.8275862068965517
skelrec_s0,7866,SEG,5,0.9014891179839634,0.9533615990308903,0.9430796884361894,,6,6,254.3086578651014,258.3086578651014,6.184130280165514,6.178977135283749,8,8,1,1,0,0,1.0,0.9230769230769231
skelrec_s0,7866,GRAPH7,0,0.9014891179839634,0.9533615990308903,0.9430796884361894,179.0,6,6,254.25,277.62236636408613,6.170012663516956,6.146161328703777,8,14,1,4,0,0,0.4,0.8275862068965517
skelrec_s0,7866,GRAPH7,5,0.9014891179839634,0.9533615990308903,0.9430796884361894,179.0,6,6,254.25,258.3086578651014,6.170012663516956,6.178977135283749,8,8,1,1,0,0,1.0,0.9230769230769231
skelrec_s0,7986,SEG,0,0.8656906429026098,0.918918918918919,0.9372846312887664,,4,4,242.4507934888323,268.936074863071,6.185136851206387,5.713831738080081,8,21,2,9,0,2,0.1818181818181818,0.5833333333333334
skelrec_s0,7986,SEG,5,0.8656906429026098,0.918918918918919,0.9372846312887664,,4,4,238.03657992645918,245.6223663640861,6.12821907572085,5.793275557821494,6,10,1,4,0,2,0.0,0.823529411764706
skelrec_s0,7986,GRAPH7,0,0.8656906429026098,0.918918918918919,0.9372846312887664,168.0,4,4,242.5,268.936074863071,6.140287624713415,5.713831738080081,8,21,2,9,0,2,0.1818181818181818,0.5833333333333334
skelrec_s0,7986,GRAPH7,5,0.8656906429026098,0.918918918918919,0.9372846312887664,168.0,4,4,238.0,245.6223663640861,6.08621743274371,5.793275557821494,6,10,1,4,0,2,0.0,0.823529411764706
skelrec_s0,7964,SEG,0,0.8979725310660562,0.9384825700615175,0.9541348158443363,,4,4,219.92388155425118,229.06601717798213,7.214684594675931,6.5563516080795745,15,16,6,7,1,2,0.7692307692307692,0.7826086956521738
skelrec_s0,7964,SEG,5,0.8979725310660562,0.9384825700615175,0.9541348158443363,,4,4,212.2670273047588,223.82337649086287,7.203639991959869,6.617384292934484,11,14,4,6,1,2,0.8,0.9
skelrec_s0,7964,GRAPH7,0,0.8979725310660562,0.9384825700615175,0.9541348158443363,185.0,4,4,219.75,229.06601717798213,7.267379635175373,6.5563516080795745,15,16,6,7,1,2,0.7692307692307692,0.7826086956521738
skelrec_s0,7964,GRAPH7,5,0.8979725310660562,0.9384825700615175,0.9541348158443363,185.0,4,4,212.25,223.82337649086287,7.2579819779966455,6.617384292934484,11,14,4,6,1,2,0.8,0.9
skelrec_s0,7612,SEG,0,0.8676236044657097,0.9428076256499134,0.9158249158249159,,5,5,231.58073580374352,244.79393923933998,5.087423446911764,5.020926998310914,7,19,1,7,0,0,0.25,0.7142857142857143
skelrec_s0,7612,SEG,5,0.8676236044657097,0.9428076256499134,0.9158249158249159,,5,5,231.58073580374352,228.3086578651014,5.087423446911764,5.092205487218072,7,9,1,2,0,0,0.6666666666666666,0.8695652173913043
skelrec_s0,7612,GRAPH7,0,0.8676236044657097,0.9428076256499134,0.9158249158249159,158.0,5,5,232.0,244.79393923933998,5.10664940768219,5.020926998310914,7,19,1,7,0,0,0.25,0.7142857142857143
skelrec_s0,7612,GRAPH7,5,0.8676236044657097,0.9428076256499134,0.9158249158249159,158.0,5,5,232.0,228.3086578651014,5.10664940768219,5.092205487218072,7,9,1,2,0,0,0.6666666666666666,0.8695652173913043
skelrec_s0,7315,SEG,0,0.9049202127659575,0.9477715877437326,0.9524142757172848,,4,4,239.33809511662426,260.99494936611666,6.2203882669375545,5.9420553352416565,10,13,3,5,0,1,0.5,0.8181818181818182
skelrec_s0,7315,SEG,5,0.9049202127659575,0.9477715877437326,0.9524142757172848,,4,4,235.92388155425118,252.7523086789974,6.132464482875082,5.98448014793485,8,9,2,3,0,1,0.8,0.9473684210526316
skelrec_s0,7315,GRAPH7,0,0.9049202127659575,0.9477715877437326,0.9524142757172848,171.0,4,4,239.5,260.99494936611666,6.189832942642683,5.9420553352416565,10,13,3,5,0,1,0.5,0.8181818181818182
skelrec_s0,7315,GRAPH7,5,0.9049202127659575,0.9477715877437326,0.9524142757172848,171.0,4,4,236.0,252.7523086789974,6.103665210859843,5.98448014793485,8,9,2,3,0,1,0.8,0.9473684210526316
skelrec_s0,7992,SEG,0,0.8846453624318005,0.9295659295659295,0.948203842940685,,5,5,221.50966799187808,229.0660171779821,5.725531665942058,5.452558180221087,8,10,2,3,1,1,0.8,0.761904761904762
skelrec_s0,7992,SEG,5,0.8846453624318005,0.9295659295659295,0.948203842940685,,5,5,217.09545442950497,221.8233764908628,5.689657800577184,5.496932947553427,6,6,1,1,1,1,1.0,0.7777777777777778
skelrec_s0,7992,GRAPH7,0,0.8846453624318005,0.9295659295659295,0.948203842940685,157.0,5,5,221.75,229.0660171779821,5.724794973013685,5.452558180221087,8,10,2,3,1,1,0.8,0.761904761904762
skelrec_s0,7992,GRAPH7,5,0.8846453624318005,0.9295659295659295,0.948203842940685,157.0,5,5,217.25,221.8233764908628,5.698381059911551,5.496932947553427,6,6,1,1,1,1,1.0,0.7777777777777778
skelrec_s0,7502,SEG,0,0.8774055595153243,0.9542635658914729,0.9159226190476191,,4,4,249.62236636408613,266.1076477383248,5.275212529695167,5.487175243995247,7,14,2,5,1,0,0.28571428571428575,0.761904761904762
skelrec_s0,7502,SEG,5,0.8774055595153243,0.9542635658914729,0.9159226190476191,,4,4,246.20815280171303,255.45079348883235,5.288637027151338,5.545364445371934,5,10,1,3,1,0,0.0,0.6666666666666665
skelrec_s0,7502,GRAPH7,0,0.8774055595153243,0.9542635658914729,0.9159226190476191,157.0,4,4,249.75,266.1076477383248,5.249374794304607,5.487175243995247,7,14,2,5,1,0,0.28571428571428575,0.761904761904762
skelrec_s0,7502,GRAPH7,5,0.8774055595153243,0.9542635658914729,0.9159226190476191,157.0,4,4,246.25,255.45079348883235,5.270685705086602,5.545364445371934,5,10,1,3,1,0,0.0,0.6666666666666665
skelrec_s0,7347,SEG,0,0.8862722573233773,0.9402803168799513,0.9391357273280584,,5,5,288.1787155501902,291.906637611548,5.754903027392791,5.677463998505969,8,6,2,1,1,1,0.6666666666666666,0.631578947368421
skelrec_s0,7347,SEG,5,0.8862722573233773,0.9402803168799513,0.9391357273280584,,5,5,284.7645019878171,291.906637611548,5.761382781192237,5.677463998505969,6,6,1,1,1,1,1.0,0.6666666666666666
skelrec_s0,7347,GRAPH7,0,0.8862722573233773,0.9402803168799513,0.9391357273280584,174.0,5,5,288.25,291.906637611548,5.747076249415265,5.677463998505969,8,6,2,1,1,1,0.6666666666666666,0.631578947368421
skelrec_s0,7347,GRAPH7,5,0.8862722573233773,0.9402803168799513,0.9391357273280584,174.0,5,5,284.75,291.906637611548,5.756258925000703,5.677463998505969,6,6,1,1,1,1,1.0,0.6666666666666666
skelrec_s0,7273,SEG,0,0.8946093276801939,0.923125,0.9666230366492147,,5,5,172.095454429505,209.23759005323598,8.8386068294126,7.506626552697358,11,16,3,6,1,2,0.2222222222222222,0.7199999999999999
skelrec_s0,7273,SEG,5,0.8946093276801939,0.923125,0.9666230366492147,,5,5,158.02438661763955,195.1665222413705,8.940409217701555,7.581310009280948,6,9,1,3,1,2,0.0,0.6666666666666666
skelrec_s0,7273,GRAPH7,0,0.8946093276801939,0.923125,0.9666230366492147,154.0,5,5,172.75,209.23759005323598,8.807105511866487,7.506626552697358,11,16,3,6,1,2,0.2222222222222222,0.7199999999999999
skelrec_s0,7273,GRAPH7,5,0.8946093276801939,0.923125,0.9666230366492147,154.0,5,5,157.5,195.1665222413705,8.919777632856734,7.581310009280948,6,9,1,3,1,2,0.0,0.6666666666666666
skelrec_s0,7644,SEG,0,0.9177250138045279,0.9546237794371051,0.9595842956120092,,4,4,235.69343417595167,252.76450198781717,7.383026209864842,7.145639588842501,10,14,3,5,0,0,0.5,0.6666666666666667
skelrec_s0,7644,SEG,5,0.9177250138045279,0.9546237794371051,0.9595842956120092,,4,4,227.45079348883237,236.2792206135786,7.363523424798693,7.239709832433842,6,8,1,2,0,0,0.6666666666666666,0.7368421052631577
skelrec_s0,7644,GRAPH7,0,0.9177250138045279,0.9546237794371051,0.9595842956120092,168.0,4,4,236.25,252.76450198781717,7.352141491902942,7.145639588842501,10,14,3,5,0,0,0.5,0.6666666666666667
skelrec_s0,7644,GRAPH7,5,0.9177250138045279,0.9546237794371051,0.9595842956120092,168.0,4,4,227.75,236.2792206135786,7.335097376342788,7.239709832433842,6,8,1,2,0,0,0.6666666666666666,0.7368421052631577
skelrec_s0,7336,SEG,0,0.8271739130434783,0.8869463869463869,0.9246658566221142,,4,4,175.5391052434009,172.95331880577402,4.874353603610838,4.751842253206829,4,6,0,1,0,1,0.0,1.0
skelrec_s0,7336,SEG,5,0.8271739130434783,0.8869463869463869,0.9246658566221142,,4,4,175.5391052434009,171.5391052434009,4.874353603610838,4.764338695278917,4,5,0,1,0,1,0.0,0.9333333333333333
skelrec_s0,7336,GRAPH7,0,0.8271739130434783,0.8869463869463869,0.9246658566221142,123.0,4,4,175.75,172.95331880577402,4.884529373503161,4.751842253206829,4,6,0,1,0,1,0.0,1.0
skelrec_s0,7336,GRAPH7,5,0.8271739130434783,0.8869463869463869,0.9246658566221142,123.0,4,4,175.75,171.5391052434009,4.884529373503161,4.764338695278917,4,5,0,1,0,1,0.0,0.9333333333333333
skelrec_s0,7268,SEG,0,0.8917089678510999,0.9327433628318584,0.9529837251356239,,5,5,312.27922061357856,338.32085117392126,7.119121896840725,6.955152954909744,17,23,7,9,2,2,0.6250000000000001,0.7333333333333334
skelrec_s0,7268,SEG,5,0.8917089678510999,0.9327433628318584,0.9529837251356239,,5,5,309.45079348883235,327.2497833620557,7.0682767892827805,6.871713214379526,15,20,6,8,2,2,0.5714285714285715,0.7407407407407408
skelrec_s0,7268,GRAPH7,0,0.8917089678510999,0.9327433628318584,0.9529837251356239,230.0,5,5,312.5,338.32085117392126,7.076645932200366,6.955152954909744,17,23,7,9,2,2,0.6250000000000001,0.7333333333333334
skelrec_s0,7268,GRAPH7,5,0.8917089678510999,0.9327433628318584,0.9529837251356239,230.0,5,5,309.75,327.2497833620557,7.024057639427328,6.871713214379526,15,20,6,8,2,2,0.5714285714285715,0.7407407407407408
skelrec_s0,7848,SEG,0,0.9094827586206896,0.9466600199401795,0.9586067642604745,,4,4,329.2914139223982,352.1198410471445,6.241298905805826,5.999290370519131,10,19,3,8,0,1,0.5454545454545454,0.88
skelrec_s0,7848,SEG,5,0.9094827586206896,0.9466600199401795,0.9586067642604745,,4,4,329.2914139223982,337.04877323527904,6.241298905805826,6.064158680518132,10,15,3,6,0,1,0.6666666666666666,0.7826086956521738
skelrec_s0,7848,GRAPH7,0,0.9094827586206896,0.9466600199401795,0.9586067642604745,197.0,4,4,329.5,352.1198410471445,6.267410856247171,5.999290370519131,10,19,3,8,0,1,0.5454545454545454,0.88
skelrec_s0,7848,GRAPH7,5,0.9094827586206896,0.9466600199401795,0.9586067642604745,197.0,4,4,329.5,337.04877323527904,6.267410856247171,6.064158680518132,10,15,3,6,0,1,0.6666666666666666,0.7826086956521738
skelrec_s0,7321,SEG,0,0.85612968591692,0.9018143009605123,0.9441340782122905,,5,5,318.0071426749364,337.2914139223983,5.8500486659474715,5.464072212391672,13,16,4,6,0,1,0.8,0.7142857142857143
skelrec_s0,7321,SEG,5,0.85612968591692,0.9018143009605123,0.9441340782122905,,5,5,314.0071426749364,333.8772003600252,5.830509418634069,5.447049561672921,11,14,3,5,0,1,0.7499999999999999,0.6923076923076923
skelrec_s0,7321,GRAPH7,0,0.85612968591692,0.9018143009605123,0.9441340782122905,226.0,5,5,318.0,337.2914139223983,5.84915207183394,5.464072212391672,13,16,4,6,0,1,0.8,0.7142857142857143
skelrec_s0,7321,GRAPH7,5,0.85612968591692,0.9018143009605123,0.9441340782122905,226.0,5,5,314.0,333.8772003600252,5.837676302048384,5.447049561672921,11,14,3,5,0,1,0.7499999999999999,0.6923076923076923
skelrec_s0,7402,SEG,0,0.8549303045947341,0.9034369885433715,0.9409090909090909,,4,5,310.39191898578656,331.53405460951757,6.122924184191005,5.599976721239368,12,13,4,4,0,0,0.25,0.8461538461538461
skelrec_s0,7402,SEG,5,0.8549303045947341,0.9034369885433715,0.9409090909090909,,4,5,303.56349186104046,319.8772003600252,6.059068057989328,5.668016412689033,8,9,2,2,0,0,0.5,0.8181818181818182
skelrec_s0,7402,GRAPH7,0,0.8549303045947341,0.9034369885433715,0.9409090909090909,208.0,4,5,310.75,331.53405460951757,6.162106326731767,5.599976721239368,12,13,4,4,0,0,0.25,0.8461538461538461
skelrec_s0,7402,GRAPH7,5,0.8549303045947341,0.9034369885433715,0.9409090909090909,208.0,4,5,303.75,319.8772003600252,6.097117830557684,5.668016412689033,8,9,2,2,0,0,0.5,0.8181818181818182
skelrec_s0,7573,SEG,0,0.8977556109725686,0.9379885356956749,0.9544008483563097,,5,5,365.9188309203678,354.43354954612926,5.806534844176482,5.774336897891298,17,18,7,7,2,1,0.8571428571428571,0.9285714285714286
